#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-12-07T07:52:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ61af11f5137f97	
#INFO	-out.max=unlimited	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-order=I
#-out.src=I/345/gaia2
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&pos:M13( 30 arcmin J2000)&HTTPPRM:&&-ref=VIZ61af11f5137f97&-out.max=50&-out.form=HTML Table&-out.add=_RAJ,_DEJ&-oc.form=dec&-c=M13&-c.eq=J2000&-c.r=30&-c.u=arcmin&-c.geom=b&-order=I&-out.orig=standard&-out=DR2Name&-out=Gmag&-out=BPmag&-out=RPmag&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=I/345/gaia2
#-c=M13
#-c.eq=J2000
#-c.r= 30
#-c.u=arcmin
#-c.geom=b
#-source=I/345/gaia2
#-out.orig=standard
#-out=DR2Name
#-out=Gmag
#-out=BPmag
#-out=RPmag
#
#INFO	-c=250.423475+36.461319,bm=30.000000/30.	
#Constraint -bmark=POST

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
_RAJ2000|_DEJ2000|DR2Name|Gmag|BPmag|RPmag
250.4786986197620|+36.4881130471884|Gaia DR2 1328058799086811520|20.1778|       |18.5543
250.4789407365639|+36.4884054406720|Gaia DR2 1328058799086811392|20.4130|       |
250.4806108326561|+36.4905075443280|Gaia DR2 1328058799086811904|20.6024|       |
250.4810627422148|+36.4902280601966|Gaia DR2 1328058799086812288|19.2978|       |
250.4913674828073|+36.4953810982180|Gaia DR2 1328058764729198464|21.0335|       |
250.4804006792962|+36.4901539743700|Gaia DR2 1328058799086812160|19.6773|       |
250.4819846739923|+36.4915475099374|Gaia DR2 1328058799086812800|19.1505|       |
250.4782997705656|+36.4829484676760|Gaia DR2 1328058799082471040|19.2281|       |
250.4786172777081|+36.4831301133903|Gaia DR2 1328058799082471168|18.0398|16.8513|16.7409
250.4781687573972|+36.4825517726388|Gaia DR2 1328058799082471296|18.7473|       |
250.4780309636723|+36.4865956172779|Gaia DR2 1328058799086810496|19.6263|19.1505|18.4805
250.4842126504596|+36.4804311898709|Gaia DR2 1328058730367271040|18.6239|18.2937|17.6695
250.4746975072106|+36.4879477267601|Gaia DR2 1328058799088618240|19.9474|19.2406|18.5330
250.4845883687520|+36.4805047994078|Gaia DR2 1328058730367270912|20.6801|       |
250.4919782113776|+36.5009708669837|Gaia DR2 1328058833446549248|18.7590|18.5317|17.9233
250.4764156966615|+36.4958963906180|Gaia DR2 1328058799088617984|20.6821|19.8792|20.1017
250.4851010015237|+36.4813701316709|Gaia DR2 1328058730367271552|17.7425|17.7872|17.0645
250.4740869976854|+36.4865239602841|Gaia DR2 1328058799088618624|20.5880|       |
250.4823541476011|+36.4787611200710|Gaia DR2 1328058730367272320|20.1122|19.4202|18.8551
250.4732838823853|+36.4871733416195|Gaia DR2 1328058799088619264|20.4266|       |
250.4830172185958|+36.4879883654651|Gaia DR2 1328058799086783360|20.2748|       |
250.4829549734832|+36.4881300296563|Gaia DR2 1328058799086783232|19.8763|       |
250.4955387985478|+36.4831488908327|Gaia DR2 1328058730369462784|20.9152|       |
250.5005512548203|+36.4975538857166|Gaia DR2 1328058764727011072|18.7029|18.8121|18.1682
250.4748773643111|+36.4945983356632|Gaia DR2 1328058799088619008|20.5155|19.7879|19.0336
250.4835547536759|+36.4882453342877|Gaia DR2 1328058799086783104|20.6258|       |
250.4881524188965|+36.4866831690345|Gaia DR2 1328058730367277440|19.8353|       |
250.4876640898908|+36.4748123249724|Gaia DR2 1328058730362545664|18.1841|18.2385|17.5832
250.4883642223608|+36.4962047406206|Gaia DR2 1328058833446536320|18.9766|18.5994|18.0033
250.4781428805343|+36.4949532130324|Gaia DR2 1328058799088616320|21.1297|       |
250.4754405790617|+36.4990050611461|Gaia DR2 1328058799086875648|19.9053|       |
250.4957739011695|+36.5016736268722|Gaia DR2 1328058833450845056|20.9903|       |
250.5021509875204|+36.4999398143289|Gaia DR2 1328058764727016320|19.3144|19.1395|18.6458
250.4933182480327|+36.4908861478000|Gaia DR2 1328058764727016192|20.8035|19.8703|19.6975
250.4890165328804|+36.4864566282149|Gaia DR2 1328058730367277696|19.7055|       |
250.4789728654337|+36.4842552269661|Gaia DR2 1328058799086784000|20.1765|       |
250.4886308441525|+36.4865205027966|Gaia DR2 1328058730367277568|19.5282|18.4930|17.8892
250.4775843535514|+36.4956636105158|Gaia DR2 1328058799088616576|19.9987|       |19.2252
250.4872443384898|+36.4847850249417|Gaia DR2 1328058730367278464|19.8966|19.5292|18.7957
250.4862957675769|+36.4902685800101|Gaia DR2 1328058730367303936|20.3278|19.3389|18.9394
250.4857135414474|+36.4901222875602|Gaia DR2 1328058730367303808|20.2171|19.6664|18.9385
250.4759300682199|+36.4888707310622|Gaia DR2 1328058799088617216|20.1924|       |
250.4831359731171|+36.4874563984974|Gaia DR2 1328058730367304576|19.6233|19.2309|18.6780
250.4980407751120|+36.4958680349398|Gaia DR2 1328058764727017216|20.7211|       |
250.4976564946153|+36.4961868523028|Gaia DR2 1328058764727017088|19.5536|19.2836|18.6719
250.4864863473964|+36.4991269142445|Gaia DR2 1328058833442572544|19.9113|       |
250.4860621239858|+36.4991661016013|Gaia DR2 1328058833442572672|18.1798|17.9661|17.3252
250.4830206661510|+36.4799418677360|Gaia DR2 1328058730367275776|19.3996|       |
250.4690123874913|+36.4958534596084|Gaia DR2 1328058799088622848|20.7361|       |
250.4791425444965|+36.4857505989448|Gaia DR2 1328058799086786944|19.0933|18.5429|17.9668
250.4838239564318|+36.4808747051198|Gaia DR2 1328058730367276672|18.6082|18.4391|17.8133
250.4906868536123|+36.4890942315956|Gaia DR2 1328058730367281408|19.5651|19.0381|18.7629
250.4854596249963|+36.4842038302942|Gaia DR2 1328058730367282048|20.1187|       |
250.4865045455539|+36.4935564590893|Gaia DR2 1328058799086788224|20.2735|       |
250.4948229998540|+36.4933332521042|Gaia DR2 1328058764727020160|20.5426|19.7223|19.3194
250.5059853111316|+36.4951986264445|Gaia DR2 1328058760427749248|18.6981|18.6639|18.0133
250.4864929378049|+36.4985481005359|Gaia DR2 1328058833446564736|19.5485|       |
250.4822142689890|+36.4805502648355|Gaia DR2 1328058730367282560|20.1045|       |
250.4774097555455|+36.4889609223287|Gaia DR2 1328058799086825600|19.6191|19.0589|18.5232
250.4904357942725|+36.4791083091272|Gaia DR2 1328058730362581248|18.1473|18.2146|17.6089
250.4859546770423|+36.4843376729807|Gaia DR2 1328058730367282304|19.9522|       |
250.4851287453767|+36.4845379654205|Gaia DR2 1328058730367282176|18.6695|       |
250.4842962659112|+36.4827359503202|Gaia DR2 1328058730367282816|19.8628|       |
250.4895293085303|+36.5017788866800|Gaia DR2 1328058833446565888|18.8606|18.7910|18.1562
250.5000868359166|+36.4984673171697|Gaia DR2 1328058764727019264|20.2076|19.8235|19.2450
250.4706794015601|+36.4957006491509|Gaia DR2 1328058799083297536|17.3329|17.4050|16.5378
250.4799818263314|+36.4795900884515|Gaia DR2 1328058730367285632|19.6255|19.1740|
250.4963500001604|+36.5075810997566|Gaia DR2 1328058833446560384|19.4840|19.2297|18.5713
250.4805499196632|+36.4795037745893|Gaia DR2 1328058730367285760|19.6356|       |
250.4866144167441|+36.4862117587840|Gaia DR2 1328058730367286656|19.2288|18.9720|18.5042
250.5038214764294|+36.4952403609080|Gaia DR2 1328058764726990848|19.5740|19.3012|18.6043
250.4865375823474|+36.4929605044811|Gaia DR2 1328058799086788608|18.9741|18.6115|18.1022
250.4822433805931|+36.4815014989515|Gaia DR2 1328058730367286272|20.1991|19.2792|19.3633
250.4921203444626|+36.4914222381288|Gaia DR2 1328058764727025536|20.1606|       |
250.4955294402804|+36.5072227551395|Gaia DR2 1328058833446563456|19.6313|19.2732|18.5829
250.4983151313801|+36.4982943334836|Gaia DR2 1328058764727025408|19.4369|19.2605|18.5940
250.4873934587951|+36.4989670720230|Gaia DR2 1328058833446563584|19.5353|19.3184|18.7716
250.4808229884798|+36.4803207705622|Gaia DR2 1328058730367286784|18.1870|18.0804|17.4571
250.4852857391592|+36.4866932598392|Gaia DR2 1328058730362920832|18.3185|       |
250.4761753167127|+36.4871528109281|Gaia DR2 1328058799082779008|20.2631|       |
250.4902060743591|+36.4802684209571|Gaia DR2 1328058730367248128|19.8024|19.2997|18.6081
250.4886432599302|+36.4873799582401|Gaia DR2 1328058730367283712|19.7279|19.5220|19.0197
250.4884144915461|+36.4995903836897|Gaia DR2 1328058833446561792|20.3229|19.7660|18.9456
250.4815865211146|+36.4919392477534|Gaia DR2 1328058799086818944|18.1813|18.2314|17.5845
250.4925619657026|+36.4856934909948|Gaia DR2 1328058730367256832|20.4286|19.9125|19.1763
250.4914819824805|+36.5018547633385|Gaia DR2 1328058833446556160|18.9390|       |
250.4842169323537|+36.4772956787702|Gaia DR2 1328058730367257472|20.1834|       |
250.4873277087460|+36.4807332662846|Gaia DR2 1328058730367257856|19.6601|18.7838|18.1004
250.4866611724802|+36.4876786107910|Gaia DR2 1328058730362924160|17.6970|17.8042|17.0539
250.5013842864516|+36.4949087243290|Gaia DR2 1328058764726996608|19.9373|19.6004|18.9791
250.4872007234433|+36.4876172552619|Gaia DR2 1328058730362924032|19.9456|       |
250.4928643358761|+36.5079825380050|Gaia DR2 1328058829146864768|19.0216|18.9045|18.2796
250.4849746887984|+36.4860688571419|Gaia DR2 1328058730362924544|18.1478|18.1641|17.5740
250.4927421611444|+36.4848875243669|Gaia DR2 1328058730367254528|19.9009|       |
250.4989248544629|+36.4917495787536|Gaia DR2 1328058764726993792|19.5889|18.9162|18.3250
250.4878960310394|+36.5127342178041|Gaia DR2 1328058829146863872|18.7105|18.8091|18.1685
250.4991615319511|+36.4917870316824|Gaia DR2 1328058764726993920|19.7373|19.0899|18.4017
250.4961483319042|+36.5059255053496|Gaia DR2 1328058833446552576|19.8414|19.7003|19.1245
250.4823593432928|+36.4827478220048|Gaia DR2 1328058730367290496|19.3919|       |
250.4878910173628|+36.4820160225829|Gaia DR2 1328058730367260672|19.4163|18.9949|18.3239
250.4722934973801|+36.4981448637289|Gaia DR2 1328058799086889728|19.7801|19.0734|18.2602
250.4915736387904|+36.4782845555942|Gaia DR2 1328058730362534656|20.3001|       |
250.4837110531664|+36.4835506537575|Gaia DR2 1328058730367287552|19.5622|19.2727|18.6045
250.4979987640648|+36.4926704509403|Gaia DR2 1328058764727000064|20.1384|19.8172|19.0145
250.4932391902457|+36.5101528568734|Gaia DR2 1328058833447636224|20.7722|20.2774|19.4870
250.5002099048773|+36.4902390388598|Gaia DR2 1328058764726986880|20.9114|       |
250.5013421137188|+36.5017409628739|Gaia DR2 1328058764727026560|19.1458|19.1869|18.6029
250.4915975627904|+36.4775464195223|Gaia DR2 1328058730362534912|19.4460|       |
250.4761366134800|+36.4863044798442|Gaia DR2 1328058799086817024|18.6943|18.0658|17.4438
250.4801020695246|+36.5020365124921|Gaia DR2 1328058833446605696|19.6612|19.0125|18.4133
250.4924800066295|+36.4821224586051|Gaia DR2 1328058730362612224|20.0006|       |
250.4966840775848|+36.4971634601360|Gaia DR2 1328058764727027584|19.8358|       |
250.4934630988205|+36.4872711401853|Gaia DR2 1328058730367259520|20.3908|19.5981|19.0266
250.5026166639223|+36.4965012567683|Gaia DR2 1328058764726997760|19.3496|19.3791|18.7350
250.4887884269797|+36.4988212455782|Gaia DR2 1328058833446553728|20.2238|19.5237|19.2609
250.4931313444974|+36.4820536939492|Gaia DR2 1328058730362612096|20.7216|       |
250.5033957005087|+36.4974688572110|Gaia DR2 1328058764726998016|20.7586|20.3449|19.3307
250.4838482136814|+36.4777744779613|Gaia DR2 1328058730367260416|20.1171|       |
250.4997371619453|+36.4939345420958|Gaia DR2 1328058764726998528|19.8969|19.6726|18.9584
250.4862110063540|+36.4811969868334|Gaia DR2 1328058730367265024|20.5514|       |
250.4858256580711|+36.4813866587874|Gaia DR2 1328058730367264896|18.8293|18.5684|18.0279
250.4795465164055|+36.4807481049320|Gaia DR2 1328058730367294464|19.8113|18.8777|18.6951
250.4822577319920|+36.4838038127240|Gaia DR2 1328058730367295360|18.5888|18.3796|17.8798
250.4958116902092|+36.4911077295830|Gaia DR2 1328058764727003904|20.7142|       |
250.4893300519453|+36.4843821896748|Gaia DR2 1328058730367265408|19.6976|19.1500|18.5599
250.4988563902858|+36.4999286402873|Gaia DR2 1328058764727030144|18.4745|18.5660|17.9425
250.4798046266390|+36.4803352861821|Gaia DR2 1328058730367291392|20.0363|       |
250.4889583521229|+36.5049053093717|Gaia DR2 1328058833446580608|19.5721|19.2165|18.8318
250.4918215840116|+36.4927438683263|Gaia DR2 1328058764727030528|19.2618|18.6931|18.1219
250.4916396224173|+36.4924234437851|Gaia DR2 1328058764727030400|19.5238|       |
250.4913299758012|+36.4925607460061|Gaia DR2 1328058764727030272|20.5937|       |
250.4824847142365|+36.4780071752578|Gaia DR2 1328058730367266304|20.2701|       |
250.4996532513109|+36.5012270664817|Gaia DR2 1328058764727031680|18.6342|18.6645|18.0496
250.5001914190671|+36.4825493378478|Gaia DR2 1328058764728871552|20.7970|       |
250.4998478408963|+36.5016454374276|Gaia DR2 1328058764727031552|20.6379|       |
250.4915457229441|+36.5079830239962|Gaia DR2 1328058833446583168|19.9466|19.6628|19.0744
250.4855083486159|+36.5016173086259|Gaia DR2 1328058833446582272|17.3751|17.3808|16.5535
250.5002458886165|+36.5030268595207|Gaia DR2 1328058764727036160|19.2018|19.1653|18.4778
250.4881676057067|+36.4906693304146|Gaia DR2 1328058730367297664|20.6225|19.8115|19.2366
250.4854039376538|+36.4800590946214|Gaia DR2 1328058730367263872|19.1068|18.7164|18.2556
250.4943672084780|+36.4969820039782|Gaia DR2 1328058764727035904|19.0889|19.0585|18.4617
250.4960109033151|+36.4862266617226|Gaia DR2 1328058764728872704|20.0259|       |
250.4911802175326|+36.4802313717142|Gaia DR2 1328058730362603264|19.7303|       |
250.4990101311486|+36.4928885884251|Gaia DR2 1328058764728872448|20.9811|20.2530|19.7122
250.4911304220537|+36.4805492506668|Gaia DR2 1328058730362603392|18.4848|18.3207|17.7126
250.4908293495384|+36.4935408663526|Gaia DR2 1328058764727037312|19.6113|19.1640|18.6854
250.4902577785500|+36.4935837222416|Gaia DR2 1328058764727037184|20.8250|       |
250.4979043220366|+36.4873262360859|Gaia DR2 1328058764726983168|19.7374|19.3466|18.6557
250.4832313048332|+36.4790487338758|Gaia DR2 1328058730367268864|18.6291|18.5799|17.9676
250.4960310724894|+36.4920245784673|Gaia DR2 1328058764727008128|19.3142|18.9432|18.3911
250.4782078271657|+36.4833358231228|Gaia DR2 1328058799082471424|18.1187|17.5540|16.8980
250.4921356731396|+36.4949664556035|Gaia DR2 1328058764727037440|19.2782|19.2539|18.6338
250.4810175074737|+36.4828791460965|Gaia DR2 1328058730367296384|19.7400|       |
250.4974269045266|+36.4875827327786|Gaia DR2 1328058764726983040|20.3691|       |
250.4985505594541|+36.5007716891933|Gaia DR2 1328058764727035008|18.6226|18.6120|17.9816
250.4809391563923|+36.4827286590827|Gaia DR2 1328058730367296512|19.6145|18.3929|18.1320
250.4829116471732|+36.4781978717847|Gaia DR2 1328058730369137408|20.9246|       |
250.4917480340430|+36.4941809000976|Gaia DR2 1328058764727035776|20.7923|19.5740|19.4385
250.4872861569842|+36.5025597684997|Gaia DR2 1328058833448352384|20.7327|       |
250.4878762791736|+36.5032921629112|Gaia DR2 1328058833446578816|19.8037|19.7251|18.9938
250.4839379428586|+36.4995059155779|Gaia DR2 1328058833446578944|19.7263|19.3744|18.7801
250.4862016984671|+36.5060848812728|Gaia DR2 1328058833448353024|20.1280|19.9124|19.1010
250.4827148446548|+36.4793850170804|Gaia DR2 1328058730369137664|20.5694|       |
250.4809621128950|+36.4865719157909|Gaia DR2 1328058799088615296|20.8170|       |
250.4834504148998|+36.4963190249840|Gaia DR2 1328058799088615040|20.5794|19.7135|
250.4827841089829|+36.4868455434382|Gaia DR2 1328058730367302400|19.6458|       |
250.4843057691525|+36.4974028463473|Gaia DR2 1328058799088614912|20.2167|19.5341|18.7383
250.4813990082347|+36.5027844067784|Gaia DR2 1328058833446604544|18.7608|18.7109|18.0356
250.4824544860191|+36.4868861301343|Gaia DR2 1328058730367302144|20.2142|       |
250.5059809594796|+36.4945869905326|Gaia DR2 1328058764726978944|20.0237|       |
250.4981013185069|+36.5020364459614|Gaia DR2 1328058764727041280|18.5243|18.5898|17.8988
250.4958363594072|+36.4998442500725|Gaia DR2 1328058764727041920|20.1670|20.0084|19.0793
250.4947024611857|+36.4831009489197|Gaia DR2 1328058730367241088|20.2316|       |18.7393
250.4939057659518|+36.4977874304922|Gaia DR2 1328058764727041792|20.2683|       |
250.4942346832182|+36.4831751503165|Gaia DR2 1328058730367240960|20.7461|       |
250.4862030815177|+36.4999139958698|Gaia DR2 1328058833446572032|20.4967|       |
250.4874983956251|+36.4888158485679|Gaia DR2 1328058730362904960|19.0525|       |
250.4902361949264|+36.4834023793302|Gaia DR2 1328058730362702720|18.9575|       |
250.4941504019687|+36.4826104336945|Gaia DR2 1328058730367241856|18.6804|18.6046|18.0490
250.4895636639541|+36.4928238906481|Gaia DR2 1328058764727039360|19.4448|18.9753|18.3574
250.4894136799422|+36.4770654216969|Gaia DR2 1328058730367238528|20.4378|       |
250.5026335600775|+36.4941598979448|Gaia DR2 1328058764722399232|20.5492|       |
250.4956316686851|+36.4989065627211|Gaia DR2 1328058764727039104|18.7998|18.8609|18.2827
250.4897532103183|+36.5040643941721|Gaia DR2 1328058833446575488|18.9853|18.9246|18.3277
250.4883343566895|+36.4883228624338|Gaia DR2 1328058730362905344|18.3759|17.5818|17.0283
250.4987975814498|+36.4868590260998|Gaia DR2 1328058764726977792|20.3996|       |
250.4989345976886|+36.4874663029718|Gaia DR2 1328058764726977664|19.4322|18.4514|18.1920
250.4877789340889|+36.4886814851505|Gaia DR2 1328058730362905088|18.5718|       |
250.4731871688866|+36.4905862295826|Gaia DR2 1328058799083111168|19.4067|       |
250.4733871213460|+36.4899930186548|Gaia DR2 1328058799083111296|18.6683|       |
250.5041815987818|+36.4925943606327|Gaia DR2 1328058764731309440|20.3239|19.8841|19.0059
250.4941790857954|+36.4956950468005|Gaia DR2 1328058764731309184|20.6156|       |
250.4950742167769|+36.4981127419417|Gaia DR2 1328058764731309824|20.4413|       |
250.4906025625492|+36.5052764446488|Gaia DR2 1328058833447619584|19.9297|18.9509|
250.4821083774474|+36.4878785759094|Gaia DR2 1328058799082545920|18.0180|18.0397|17.3890
250.4899480444637|+36.5055791027168|Gaia DR2 1328058833447620224|20.0464|19.9198|19.2130
250.4887683340056|+36.5022062091531|Gaia DR2 1328058833446571136|19.2873|19.1832|18.5084
250.4829421456065|+36.4917426828058|Gaia DR2 1328058799091045632|19.9618|19.3149|18.9867
250.4983080839431|+36.5011922993098|Gaia DR2 1328058764728140032|21.0061|       |
250.4840432763703|+36.4849576355939|Gaia DR2 1328058730362908928|20.9843|       |
250.4836824891913|+36.4852505637375|Gaia DR2 1328058730362908800|20.0969|19.3769|18.5405
250.4836009131425|+36.4846895194641|Gaia DR2 1328058730362908672|20.3743|       |
250.4975051055935|+36.5015869421253|Gaia DR2 1328058764728140416|20.7713|20.1896|19.6035
250.5022931278610|+36.4915382612275|Gaia DR2 1328058764726981888|20.6049|       |18.9137
250.4956171317155|+36.5022879615750|Gaia DR2 1328058833447617664|20.2876|19.9274|19.3111
250.4831312436611|+36.4967735222999|Gaia DR2 1328058799088615168|20.7524|19.6079|19.3966
250.4997210256116|+36.4900186155134|Gaia DR2 1328058764726987136|19.0786|18.8124|18.2222
250.4866276766071|+36.4766321372697|Gaia DR2 1328058730367248384|19.0400|18.7197|18.0194
250.4954959438344|+36.5055450904653|Gaia DR2 1328058833447622912|20.7142|       |
250.4828879666787|+36.4850048814084|Gaia DR2 1328058730367297152|19.0812|18.8007|18.2202
250.4837476794413|+36.4751798697031|Gaia DR2 1328058730369137152|20.7918|       |
250.4922917504450|+36.5074837302882|Gaia DR2 1328058833447624064|19.8396|19.3662|18.8246
250.4917359200564|+36.5070649732844|Gaia DR2 1328058833450787584|20.4379|       |
250.4903022217363|+36.5072937079731|Gaia DR2 1328058833447623680|21.0246|       |
250.4906680991235|+36.5047324370368|Gaia DR2 1328058833450787456|19.5410|19.0236|18.4449
250.4874797246601|+36.4771683522796|Gaia DR2 1328058730367246720|19.6771|19.4702|18.9180
250.4934907353442|+36.4832477169400|Gaia DR2 1328058730367246592|19.7267|18.7095|18.2574
250.4932568044360|+36.4829717248642|Gaia DR2 1328058730367246464|20.2400|       |
250.4936716751725|+36.4836016884897|Gaia DR2 1328058730367246336|19.8307|19.0889|18.4275
250.4884891856597|+36.5081411989181|Gaia DR2 1328058833446599168|20.3478|19.8859|19.1728
250.4803107151873|+36.4827399403293|Gaia DR2 1328058730367296256|19.5668|       |
250.4917125143044|+36.5115207392996|Gaia DR2 1328058833446599552|18.9974|18.9342|18.2153
250.4955587768320|+36.4919057530688|Gaia DR2 1328058764727008256|20.4956|       |
250.4865370280119|+36.4781148984029|Gaia DR2 1328058730367253120|20.2593|19.3915|18.9963
250.4850213349815|+36.4892518015280|Gaia DR2 1328058730371446016|20.2054|19.6452|19.2995
250.4858637349961|+36.4773234383202|Gaia DR2 1328058730367252992|20.1352|       |
250.4873837367689|+36.4919233843913|Gaia DR2 1328058730371446144|19.8006|       |
250.4853287304869|+36.4776139979884|Gaia DR2 1328058730367253760|19.3336|18.8289|18.3220
250.4851616772231|+36.4769154008271|Gaia DR2 1328058730367253632|20.3095|       |
250.4830541774498|+36.5074052483394|Gaia DR2 1328058833446619136|18.9840|18.7793|18.2499
250.4921560376357|+36.4841385049430|Gaia DR2 1328058730367254272|19.9607|       |
250.4967238103383|+36.5071168116639|Gaia DR2 1328058833447627776|20.5359|20.2557|
250.4921188628586|+36.4845333191536|Gaia DR2 1328058730367254144|19.4251|19.0276|18.3338
250.4769287712005|+36.4829854212358|Gaia DR2 1328058799082520704|19.8997|       |
250.4841751901770|+36.4748597882190|Gaia DR2 1328058730367250432|20.1304|19.1667|18.6173
250.4987944080715|+36.4853886349981|Gaia DR2 1328058764731177216|20.2986|       |
250.4891938435313|+36.4799312307116|Gaia DR2 1328058730367251840|19.4825|18.7086|18.3242
250.4888108252702|+36.4801605669444|Gaia DR2 1328058730367251712|19.9485|       |
250.4836817300518|+36.5099494097532|Gaia DR2 1328058833446628864|19.6800|19.5678|18.9202
250.4929587684119|+36.5073584911666|Gaia DR2 1328058833447625984|20.0463|       |
250.5034785728693|+36.4957826671508|Gaia DR2 1328058764726990592|20.6368|20.4070|19.3496
